v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,target
99.09,81.25,128.91,49.68,1417.05,205.62,2625.39,0.39,1
78.0,90.79,107.56,27.74,753.74,255.02,1535.37,0.97,0
74.51,81.43,127.12,10.88,414.97,245.36,1556.93,0.68,0
89.88,80.65,104.35,15.73,1073.88,207.47,1426.84,0.44,0
70.09,92.88,117.05,29.22,185.92,158.35,2615.33,0.89,0
63.02,64.92,65.05,18.75,608.01,172.13,2455.38,0.71,0
111.63,106.35,123.24,13.02,226.73,199.44,2733.45,0.9,0
81.29,77.1,110.44,33.99,1151.92,283.07,2672.58,0.53,0
52.05,73.21,104.1,34.48,1257.36,187.96,1915.44,0.66,0
72.23,95.61,53.39,42.38,205.25,266.81,2890.21,0.66,0
100.79,105.12,108.44,23.7,1309.34,278.08,1515.2,0.72,0
128.73,63.33,57.12,15.11,758.58,254.6,2934.68,0.71,1
100.89,63.05,102.49,41.24,249.37,152.06,2163.0,0.49,0
89.64,40.98,67.11,23.26,209.92,280.44,1508.87,0.59,0
88.15,57.67,61.67,22.52,231.87,140.63,1615.27,0.72,0
102.56,80.58,50.37,22.68,741.39,165.37,2248.76,0.32,1
70.74,92.41,85.8,19.77,380.49,269.34,2102.71,0.67,0
88.19,66.68,78.65,19.37,307.51,231.21,2377.58,0.94,0
112.24,67.17,95.37,49.56,856.13,159.91,2945.32,0.68,1
129.41,98.33,69.58,23.35,689.52,254.73,1316.46,0.94,1
66.81,102.95,55.87,19.29,1303.25,89.59,2148.16,0.33,1
87.8,49.83,67.11,25.67,1343.63,298.1,2917.15,0.48,1
97.87,47.7,56.59,41.93,610.75,95.34,1694.28,0.88,1
76.82,93.9,84.36,30.23,982.1,247.41,1630.02,0.48,0
59.68,85.8,113.46,17.99,1380.27,208.44,2097.91,0.82,1
99.67,68.77,100.25,35.36,276.55,257.87,2263.85,0.54,0
75.89,56.3,108.03,17.09,565.18,310.3,1870.45,0.55,0
113.33,53.46,64.99,22.88,668.41,323.06,2808.63,0.86,1
77.85,56.59,102.95,44.6,1368.62,114.62,1731.72,0.62,1
118.91,103.59,120.46,37.95,958.09,189.71,1668.27,0.51,0
94.21,64.34,69.48,10.46,233.81,267.39,1541.06,0.53,0
58.27,64.86,102.8,21.58,1097.85,117.21,2865.63,0.63,0
108.91,101.14,83.7,28.15,840.12,194.45,2146.23,0.46,0
55.12,66.95,59.96,10.52,773.21,274.48,2259.04,0.41,1
65.19,95.47,86.58,45.95,157.18,181.94,2111.9,0.9,0
77.78,82.28,115.35,13.95,1292.93,254.17,1738.15,0.91,1
125.08,88.29,57.7,28.06,1498.31,184.51,2826.38,0.88,1
88.73,77.97,74.48,34.58,292.32,172.18,1512.88,0.99,0
75.22,100.66,112.03,25.62,437.92,181.95,2377.19,0.94,0
71.69,88.01,93.54,44.75,1170.85,212.24,1957.33,0.26,0
84.62,106.04,90.1,23.17,1034.74,243.95,2142.57,0.89,0
94.2,90.74,81.01,19.17,785.7,158.81,2933.66,0.46,0
71.66,60.3,102.39,44.88,1178.02,192.19,2862.68,0.68,0
65.66,94.05,98.12,10.16,103.53,252.3,2608.8,0.36,0
117.94,45.1,120.15,12.45,204.66,256.64,1721.1,0.88,0
125.34,106.15,83.65,44.85,1120.39,200.84,1587.78,0.85,1
108.02,79.85,97.81,48.36,396.61,248.72,2481.19,0.79,0
82.53,109.02,55.07,17.2,882.32,146.15,1804.29,0.36,0
82.86,72.75,99.04,31.39,1211.5,229.28,1859.4,0.45,0
57.1,85.89,122.9,42.05,1065.08,146.55,1923.25,0.96,0
51.36,64.87,107.73,40.98,1495.68,122.11,1976.89,0.83,0
117.36,103.67,113.38,43.08,820.33,164.73,1644.74,0.51,0
121.22,104.06,75.75,37.48,421.5,265.46,1508.14,0.31,0
97.39,90.83,102.31,29.5,406.37,103.45,1844.6,0.95,0
111.7,82.99,66.21,11.73,331.33,346.06,2254.05,0.25,0
128.59,42.34,111.74,42.52,311.54,299.22,2331.27,0.44,0
87.34,85.52,89.24,38.22,1184.27,230.25,2371.92,0.63,0
84.44,92.24,93.31,25.72,1273.06,260.44,2271.27,0.68,0
56.16,62.21,107.97,35.11,1348.57,131.15,2764.13,0.26,0
103.69,72.52,126.87,37.15,685.48,111.83,2239.59,0.93,0
67.61,45.42,104.31,12.28,1006.88,136.22,2995.62,0.91,1
53.62,79.07,92.14,19.45,1378.03,215.98,2284.25,0.74,1
69.01,73.19,122.11,20.3,447.98,330.32,1685.72,0.61,0
101.89,63.1,72.43,29.98,1179.25,166.04,1534.79,0.72,1
129.16,58.8,92.14,39.0,734.39,208.23,1504.23,0.3,1
53.65,90.89,100.46,34.41,245.25,296.65,2074.55,0.95,0
122.02,102.65,78.5,49.19,935.7,334.94,2265.34,0.57,0
54.5,108.35,51.62,37.18,640.5,119.68,2892.39,0.47,0
116.06,88.12,80.25,43.36,1433.95,141.37,2353.37,0.8,1
106.55,108.07,128.64,47.27,1219.0,297.25,2094.29,0.69,0
95.29,43.36,86.76,46.38,1083.29,200.41,1850.79,0.7,1
50.87,71.04,97.25,21.39,906.97,326.65,1691.93,0.95,0
54.96,84.35,118.45,26.29,1446.58,324.59,2699.91,0.77,0
113.41,42.65,94.7,48.86,113.84,99.03,1948.27,0.31,0
60.04,81.95,111.34,44.61,1474.31,125.56,2736.9,0.39,0
68.99,73.94,98.85,22.77,707.92,160.91,2328.02,0.35,0
59.47,77.19,127.42,34.32,205.28,341.86,2770.79,0.65,0
77.63,62.05,52.21,10.36,1446.57,192.04,2528.84,0.28,1
104.41,86.25,50.33,28.02,220.78,290.95,2204.79,0.43,0
106.44,47.22,50.15,27.3,844.81,153.17,1654.74,0.28,1
65.33,95.32,120.15,34.54,506.71,260.6,1870.62,0.66,0
100.36,86.76,72.19,23.09,911.77,136.82,2688.23,0.27,1
115.12,107.31,60.16,41.58,1090.57,240.53,2975.94,0.83,0
50.09,106.54,72.4,21.85,1484.97,98.44,2031.67,0.77,1
68.69,61.36,122.93,32.88,454.24,343.79,1981.9,0.32,0
89.83,41.29,73.11,41.21,973.68,141.21,1897.86,0.39,1
65.61,87.43,75.18,37.69,455.27,150.12,2457.82,0.31,0
58.56,51.96,128.16,28.03,1085.29,127.81,2140.98,0.69,0
112.56,44.55,102.73,20.28,281.42,346.69,2172.47,0.58,0
88.48,85.44,51.68,20.69,1363.85,125.09,2915.1,0.6,1
109.8,63.97,92.02,45.05,1428.78,202.88,1856.64,0.52,1
59.51,106.83,91.92,31.92,719.55,291.44,2549.77,0.44,0
99.46,87.38,101.34,33.82,755.99,206.03,1637.0,0.92,0
119.49,104.39,68.48,30.04,1269.35,152.05,1889.5,0.48,1
127.13,85.54,69.23,28.72,806.46,162.6,1373.55,0.99,1
125.34,75.88,87.36,27.77,465.17,244.73,2466.33,0.94,1
54.56,85.93,98.09,14.67,643.15,128.11,2384.49,0.99,0
53.33,72.72,87.62,23.44,1365.25,115.49,1602.09,0.64,1
114.29,103.52,77.92,18.85,1272.05,186.81,2689.98,0.71,1
124.29,90.71,126.33,21.51,893.31,208.25,2939.99,0.9,1
88.15,57.99,88.5,21.38,527.27,155.81,1610.25,0.28,1
85.53,47.45,65.88,16.33,525.53,81.29,2416.01,0.62,1
108.99,61.25,50.45,11.7,270.26,253.97,2205.3,0.28,0
73.8,93.81,100.79,19.09,1447.33,253.76,2492.94,0.84,1
61.43,100.19,71.26,13.96,1331.33,148.8,2757.58,0.99,1
105.52,85.66,126.72,13.96,1351.73,266.27,1606.66,0.76,1
69.71,86.62,119.6,39.77,1036.88,346.87,2003.78,0.58,0
126.9,82.79,115.48,44.47,1410.14,345.93,1636.05,0.32,1
68.4,95.22,83.26,44.62,404.34,219.94,1984.49,0.2,0
93.48,108.6,119.42,12.42,360.77,294.7,1485.89,0.6,0
71.48,107.22,129.91,42.93,919.78,142.92,1836.79,0.53,0
64.34,41.11,65.18,12.16,920.55,107.66,2464.49,0.73,1
58.39,85.69,74.0,16.87,136.52,184.91,2999.49,0.9,0
114.45,85.41,117.42,42.9,587.62,93.71,1745.05,0.86,0
101.72,55.63,55.78,23.72,443.17,309.5,1435.78,0.58,1
127.68,78.87,112.08,25.26,635.63,251.6,2444.45,0.32,1
84.68,95.18,91.34,35.45,230.89,263.2,1572.09,0.88,0
73.46,98.85,76.26,14.03,447.9,83.35,1965.21,0.68,0
58.15,53.37,54.36,48.03,1086.2,136.07,2239.13,0.98,0
107.78,50.23,109.91,35.71,735.14,187.91,2503.2,0.25,1
124.99,61.24,60.42,35.33,1486.72,301.22,2220.51,0.28,1
85.12,63.51,128.11,49.74,552.97,300.61,2359.46,0.34,0
100.65,70.94,126.25,13.66,1045.23,111.6,1603.91,0.67,1
52.88,49.55,87.45,26.27,304.3,232.89,1686.02,0.95,0
53.12,40.81,105.2,37.46,1206.88,203.7,2199.36,0.3,1
94.62,58.75,51.23,31.63,638.04,302.12,2291.15,0.84,1
75.12,86.46,71.39,49.6,799.53,286.6,2729.24,0.2,0
56.41,65.32,58.65,35.15,873.37,107.53,2724.46,0.72,0
106.2,72.86,81.84,34.66,595.69,121.88,1884.64,0.8,1
99.45,97.88,71.0,21.67,486.71,332.27,1882.62,0.57,0
108.33,103.06,117.27,18.7,861.29,274.55,2811.91,0.74,0
86.42,108.23,85.07,33.97,1327.62,256.61,2450.84,0.87,0
64.89,53.59,61.35,41.64,367.55,81.0,2553.99,0.43,0
100.39,61.77,66.37,47.62,940.04,319.19,1860.67,0.45,1
96.15,74.71,106.73,15.77,1030.72,228.29,2965.17,0.92,1
58.36,73.02,67.8,36.03,1464.96,136.54,2623.06,0.55,1
125.58,74.02,125.56,37.11,950.23,346.94,2400.76,0.59,1
84.21,106.01,78.05,16.66,700.54,275.32,2241.2,0.68,0
120.93,79.42,106.69,46.68,743.46,252.94,2710.69,0.41,1
99.79,51.52,88.48,34.43,112.69,251.45,2084.95,0.4,0
104.61,91.15,111.21,32.36,673.14,278.75,2888.04,0.81,0
110.0,72.37,109.51,48.4,1437.98,236.75,1419.11,0.44,1
81.61,79.29,57.54,38.45,1193.1,302.1,2231.49,0.29,0
61.23,100.5,76.09,14.17,983.39,169.06,2223.11,0.49,1
88.51,109.62,63.17,30.98,1477.68,289.4,2742.79,0.38,1
108.36,42.17,125.74,48.68,1083.5,312.06,1923.7,0.51,1
114.12,77.36,86.25,37.35,1322.02,338.04,1342.42,0.82,1
107.12,108.16,57.3,11.86,1310.77,262.3,2067.9,0.41,1
117.06,93.79,60.66,38.02,1491.18,138.92,2252.74,0.57,1
54.98,46.28,82.84,42.58,808.18,217.53,2801.89,0.26,0
57.56,70.23,90.26,37.17,1206.04,188.97,2774.83,0.7,0
81.4,84.01,112.09,20.28,733.58,254.37,2540.67,0.85,0
58.47,80.96,102.28,25.22,930.07,164.68,1523.32,0.73,0
84.69,80.93,86.93,10.65,743.97,177.46,1717.87,0.8,0
84.2,58.37,107.67,32.36,936.1,323.46,1381.72,0.41,1
63.86,46.39,61.36,20.91,717.96,179.53,2249.87,0.22,1
72.15,106.15,110.09,23.97,187.77,175.05,2560.06,0.35,0
105.06,69.69,102.39,19.75,1207.67,232.46,2958.87,0.57,1
98.81,72.5,81.26,19.69,1174.67,190.14,2964.93,0.4,1
61.8,56.01,71.8,47.58,870.54,96.2,1900.69,0.28,0
59.23,108.5,85.31,12.69,235.91,347.04,1736.42,0.93,0
99.77,85.24,78.34,17.83,934.68,164.51,1400.32,0.62,1
51.58,65.11,80.98,22.56,1166.28,256.97,2229.48,0.6,1
98.24,60.04,128.88,46.94,844.44,156.75,2383.1,0.4,1
61.44,103.77,121.09,18.31,1004.58,296.63,2057.51,0.25,0
127.88,57.04,116.82,38.4,1320.44,245.11,2659.84,0.37,1
99.92,87.57,81.97,49.77,1019.62,175.79,1856.24,0.21,0
125.5,109.04,105.7,20.64,824.38,124.32,1807.38,0.98,0
73.49,61.34,86.11,13.2,559.31,246.36,2158.88,0.67,0
85.18,84.46,56.66,36.9,997.39,164.87,2504.39,0.47,0
100.07,88.5,89.01,34.89,842.31,158.95,2468.47,0.26,0
120.66,75.49,116.27,49.88,562.1,102.73,1331.58,0.89,0
54.55,41.32,125.13,31.02,1169.94,217.32,1942.88,0.51,1
110.19,59.07,111.15,22.24,1241.7,195.9,1630.92,0.51,1
106.2,79.39,69.62,41.66,1096.41,182.84,2585.27,0.53,1
66.96,89.91,95.19,23.44,493.09,177.3,2202.26,0.98,0
129.77,43.59,80.7,23.52,139.47,266.23,2184.17,0.26,0
123.67,59.7,116.66,38.61,611.98,149.8,1744.7,0.89,1
62.0,95.5,84.54,42.14,934.58,169.53,2552.84,0.92,0
119.25,99.52,93.37,34.19,1465.91,170.67,1393.52,0.5,1
99.37,70.84,75.83,11.82,1287.15,250.41,1587.1,0.61,1
126.87,45.96,57.36,32.65,534.34,202.84,1624.09,0.36,1
64.74,68.56,71.4,27.08,719.34,348.72,2408.72,0.41,0
124.75,97.34,102.27,15.94,324.76,123.8,2260.42,0.58,0
115.44,78.25,89.44,35.61,1073.43,328.24,2602.19,0.77,1
108.81,85.38,121.48,47.67,971.77,229.46,1906.86,0.98,0
97.62,70.59,69.77,38.41,1491.08,150.51,2677.49,0.56,1
74.11,79.86,112.17,38.51,938.42,321.8,2686.2,0.68,0
129.24,49.76,120.91,15.98,579.66,128.78,2434.5,0.95,1
76.47,98.62,102.46,25.35,437.71,269.48,2591.27,0.76,0
89.06,59.96,69.9,31.13,597.34,316.66,2851.27,0.31,1
94.04,83.66,81.53,37.25,783.4,233.17,2742.18,0.8,0
115.66,80.39,102.22,18.97,1059.25,161.97,1903.94,0.42,1
93.73,105.27,73.43,13.92,975.08,195.23,1802.5,0.53,0
90.42,107.07,62.71,43.79,1422.16,90.96,1313.18,0.31,0
81.14,57.27,126.79,10.39,1043.94,340.48,2761.72,0.8,1
97.19,41.73,106.41,19.33,904.94,213.18,2035.38,0.95,1
67.34,45.45,112.52,14.23,1471.92,344.82,2955.24,0.33,1
61.21,81.01,71.99,41.15,412.7,225.53,2985.85,0.28,0
116.28,92.36,88.06,39.42,842.33,173.78,2702.54,0.62,1
126.37,76.53,83.79,49.66,170.56,193.03,2060.86,0.28,0
60.57,93.6,60.58,44.38,374.22,173.37,1448.58,0.61,0
89.03,80.06,117.13,45.97,1191.95,289.24,1989.59,0.82,0
57.5,60.24,102.92,21.79,1431.05,111.91,1878.22,0.85,1
124.75,54.83,51.43,41.48,1467.82,255.23,1998.35,0.23,1
69.88,105.85,106.4,32.07,757.51,174.11,2619.36,0.48,0
88.88,99.47,54.02,17.65,1157.77,118.83,1738.08,0.24,1
72.45,45.46,82.83,42.39,1279.44,301.68,2180.45,0.21,1
118.6,52.24,95.93,40.2,716.06,255.54,1350.38,0.44,1
98.83,103.11,56.69,35.25,323.29,204.05,2217.96,0.34,0
96.66,90.44,112.47,31.49,501.05,286.1,1840.89,0.87,0
65.94,76.95,54.13,14.62,889.52,252.58,1667.6,0.64,1
98.49,85.47,99.0,22.0,187.74,264.82,2392.37,0.34,0
87.94,86.0,51.72,36.33,435.78,205.46,2074.26,0.74,0
94.07,95.07,107.8,31.13,1285.13,95.36,2339.7,0.95,0
119.89,69.49,81.16,44.87,657.41,156.78,2968.07,0.94,1
60.65,69.94,85.62,46.58,1456.8,168.3,2641.29,0.8,0
112.75,47.87,60.33,11.22,341.82,264.3,2122.83,0.89,1
81.42,44.61,64.87,27.97,213.65,309.36,2920.02,0.73,0
104.07,79.59,70.57,41.72,691.59,334.81,2645.94,0.23,0
122.42,54.78,93.05,12.89,1184.18,306.29,1699.44,0.6,1
82.23,75.02,80.86,39.18,873.98,179.8,2950.82,0.9,0
113.95,40.93,102.84,34.34,1076.92,306.98,1632.55,0.92,1
83.51,81.68,127.31,32.62,667.83,93.42,1870.2,0.46,0
92.11,90.65,98.17,27.19,424.99,236.85,2388.22,0.48,0
120.41,83.5,98.26,27.92,820.46,268.81,1838.82,0.84,1
51.24,90.21,71.34,16.23,947.81,101.15,2903.55,0.47,1
64.93,43.93,106.37,34.76,973.33,203.39,1728.66,0.83,1
83.17,56.55,118.43,33.57,1416.74,285.78,1769.78,0.68,1
82.35,43.44,53.56,20.84,1007.88,300.56,2772.17,0.35,1
86.92,105.22,58.89,27.09,710.89,257.98,2404.68,0.91,0
50.74,66.4,66.41,26.05,497.81,78.04,1366.94,0.3,0
101.61,71.21,64.75,48.06,638.12,246.36,2004.19,0.43,1
108.52,83.84,98.64,37.96,342.08,259.67,1345.93,0.66,0
58.43,81.25,58.75,41.39,294.34,118.69,2045.29,0.89,0
113.52,66.8,101.72,43.48,326.98,91.44,2852.41,0.65,0
58.14,83.28,97.12,37.8,1453.32,343.37,2457.21,0.26,0
72.3,82.89,97.33,32.19,202.18,337.34,2766.56,0.69,0
61.38,94.06,59.69,22.57,862.69,327.35,1806.82,0.75,0
122.16,58.25,78.67,41.28,708.22,134.42,2079.24,0.91,1
50.4,106.33,58.02,20.78,519.07,179.29,2668.75,0.75,0
72.55,56.68,112.15,18.02,1250.34,126.16,1516.4,0.51,1
108.76,103.41,75.86,39.35,935.41,328.49,1726.49,0.83,0
81.47,53.89,72.29,30.42,522.56,141.58,1795.23,0.59,1
78.98,65.35,58.0,19.48,1200.71,317.25,2796.19,0.66,1
110.09,106.08,102.78,39.29,627.73,229.07,2848.2,0.2,0
129.01,81.74,64.18,32.5,1273.82,331.06,1776.78,0.33,1
93.81,86.95,87.19,11.45,1485.11,345.73,2098.46,0.74,1
53.12,81.65,100.15,39.45,782.64,168.32,1471.62,0.55,0
120.37,75.26,82.34,32.81,1319.16,135.84,1788.48,0.59,1
128.48,87.51,66.92,22.06,1009.75,225.17,2610.66,0.58,1
54.91,56.25,59.4,23.13,650.85,332.75,2821.52,0.8,0
98.68,71.2,120.15,29.34,1419.63,104.27,2664.76,0.81,1
55.41,49.03,78.12,34.07,785.52,236.19,1944.07,0.82,0
129.98,49.34,110.7,36.23,914.81,241.61,2277.93,0.5,1
112.37,53.87,108.51,28.88,769.51,184.63,2347.96,0.52,1
110.88,42.64,104.49,27.96,1304.29,142.79,2269.36,0.33,1
119.72,84.15,63.74,43.09,923.12,282.09,1548.9,0.3,1
98.02,60.54,111.52,41.59,651.05,99.91,2285.5,0.44,1
128.32,80.66,52.79,11.11,569.65,343.47,1646.79,0.87,1
104.74,90.93,95.02,44.75,1352.55,265.68,1369.18,0.33,1
74.78,71.87,119.41,39.03,1309.7,152.79,1513.13,0.69,0
56.45,47.02,55.49,39.79,661.73,287.78,1309.9,0.78,0
118.81,105.29,108.12,13.39,1118.68,274.4,2823.59,0.36,1
105.3,73.3,90.61,20.45,703.63,219.86,2830.74,0.43,1
51.55,93.77,123.71,48.76,1362.02,86.92,2580.62,0.39,0
55.55,51.93,98.51,26.07,625.08,310.26,2689.73,0.91,0
100.91,93.45,99.69,16.76,893.52,239.69,1348.26,0.55,0
99.83,69.98,53.64,35.02,1296.42,166.89,2005.42,0.36,1
57.41,97.14,66.39,13.06,1037.73,113.65,1559.02,0.71,1
56.96,106.53,109.74,34.24,1381.46,96.03,2107.83,0.63,0
70.18,62.89,59.6,49.76,1354.52,173.16,1455.33,0.61,0
71.73,107.05,65.42,40.87,194.03,133.38,1856.43,0.84,0
54.37,54.79,126.93,48.84,1035.16,173.78,2362.67,0.73,0
114.05,100.77,53.39,20.34,1229.59,229.69,1309.56,0.58,1
94.52,48.58,106.39,17.45,659.69,196.85,2277.31,0.8,1
109.33,51.8,52.61,44.81,782.92,142.69,2076.97,0.74,1
91.53,54.08,74.67,22.08,537.73,181.78,1680.11,0.85,1
52.4,108.06,54.48,26.22,1186.53,327.39,2102.97,0.58,1
57.14,102.28,78.7,35.8,998.4,189.95,2609.7,0.22,0
87.3,81.15,94.6,44.27,1362.3,100.18,1351.67,0.87,0
103.2,51.18,111.72,14.63,1483.6,235.41,1971.13,0.8,1
73.09,71.36,127.43,44.09,493.2,265.99,2895.85,0.7,0
71.5,45.48,91.9,41.62,746.94,258.16,2857.21,0.88,1
128.28,72.79,65.96,24.36,1202.34,82.75,2032.56,0.93,1
102.33,94.96,78.52,31.76,816.46,185.65,1408.18,0.59,0
74.25,100.55,96.43,10.83,1038.89,205.22,1505.75,0.92,0
54.56,64.19,125.09,38.14,1190.42,144.32,1501.71,1.0,0
92.0,106.99,66.68,32.0,1271.44,145.08,2008.07,0.46,0
74.9,68.32,71.5,40.54,428.85,123.46,1492.11,0.7,0
89.74,40.82,85.07,14.65,1245.97,306.44,2485.97,0.38,1
104.44,65.66,103.43,38.67,1477.85,167.4,1843.56,0.36,1
78.44,54.49,118.98,23.64,345.23,169.58,2191.08,0.66,0
64.53,41.18,107.79,35.84,1064.45,79.5,2352.71,0.43,1
66.46,40.02,90.52,38.26,455.58,171.28,1575.94,0.61,0
52.69,57.53,126.79,47.13,1473.04,125.79,1397.23,0.84,0
61.75,96.3,54.21,29.94,607.83,335.21,1419.93,0.86,0
61.26,61.09,64.93,43.8,956.31,301.55,1993.27,0.78,0
107.5,60.66,117.17,13.97,106.45,113.71,1916.15,0.88,0
62.76,74.05,80.99,17.15,1137.06,336.04,2182.12,0.69,1
88.96,64.62,108.34,33.09,1447.71,181.34,2461.66,0.78,1
108.34,95.37,57.18,40.14,1268.79,340.78,1637.78,0.85,1
84.4,46.38,101.42,30.29,266.61,220.96,2387.26,0.88,0
98.28,49.01,63.01,11.61,1062.99,84.92,2060.31,0.63,1
121.71,63.48,67.28,45.63,248.22,314.01,1338.07,0.69,0
98.92,104.11,60.46,42.44,541.28,257.17,1433.61,0.82,0
77.11,84.76,80.63,40.13,1285.69,99.03,1679.73,0.56,0
122.14,45.22,73.32,43.15,1427.97,301.29,1343.66,0.91,1
91.25,70.93,129.89,15.83,578.34,117.18,2024.34,0.76,0
73.78,84.22,113.72,13.29,825.52,163.86,2216.31,0.56,0
120.13,98.45,110.0,23.95,673.13,105.44,1312.02,0.4,0
97.04,44.08,128.94,17.64,1038.24,110.05,2564.47,0.26,1
69.9,41.68,51.78,20.42,1499.23,144.24,1442.03,0.25,1
61.2,54.55,73.35,22.97,1252.94,85.8,1312.87,0.74,1
100.59,52.59,74.67,42.41,1360.81,191.36,1449.36,0.66,1
111.58,97.11,118.38,47.95,1388.36,146.68,2085.8,0.99,0
82.33,107.83,84.65,25.12,1450.81,322.04,2697.88,0.7,1
126.43,51.53,67.7,39.02,728.5,254.3,1604.06,0.44,1
103.89,93.25,63.62,17.36,460.93,104.93,2227.65,0.65,0
81.46,51.82,114.06,44.15,796.31,153.48,2934.87,0.9,1
72.4,57.69,121.86,30.58,647.5,327.97,2835.54,0.77,0
116.12,86.12,72.48,39.73,1110.58,212.9,2546.16,0.65,1
70.94,42.72,102.34,42.52,1170.49,312.78,1345.32,0.37,1
89.33,96.75,60.12,38.24,1473.74,191.12,2074.18,0.23,0
107.54,90.2,61.22,35.48,422.59,187.55,2664.69,0.52,0
86.5,43.48,65.07,10.29,1359.1,274.21,2745.85,0.29,1
54.1,87.09,62.0,48.11,1427.51,163.42,1823.09,0.8,0
55.82,60.82,123.55,28.21,494.13,131.44,2138.71,0.46,0
102.42,96.16,51.45,30.27,1265.49,121.47,2403.67,0.53,0
70.43,83.09,120.78,15.99,349.29,163.33,2632.39,0.29,0
86.94,44.0,73.39,24.73,586.93,132.25,1690.1,0.24,1
92.37,59.78,100.21,10.81,109.69,174.2,2964.69,0.97,0
113.09,79.64,123.97,17.46,1066.41,137.89,1779.5,0.23,1
58.26,75.47,96.51,45.6,721.58,344.12,2080.2,0.83,0
82.68,80.48,97.71,37.29,730.42,256.67,1698.01,0.89,0
85.92,96.75,118.93,48.66,1014.76,234.39,2885.62,0.32,0
116.63,80.5,59.82,33.11,1019.73,252.74,2561.68,0.83,1
72.98,56.72,92.59,12.53,956.27,318.98,2311.21,0.38,1
62.91,105.24,110.03,42.11,990.06,329.58,2633.69,0.85,0
127.84,80.83,106.54,15.9,419.3,206.34,2744.9,0.94,0
86.11,48.63,106.83,14.06,915.81,197.96,1661.78,0.48,1
66.21,54.97,88.72,37.27,1428.72,153.19,1447.91,0.9,1
84.77,71.11,115.88,40.05,1167.73,170.2,2385.49,0.59,0
70.14,48.83,87.54,49.26,343.38,244.68,2916.3,0.9,0
129.34,75.7,81.84,19.2,352.71,146.69,2117.5,0.36,0
56.16,56.41,52.6,27.02,894.04,301.84,1545.2,0.22,0
51.89,108.99,54.67,34.35,643.85,106.93,2330.91,0.59,0
84.59,51.95,62.86,18.72,865.83,172.88,1608.03,0.86,1
55.7,46.86,60.61,11.82,1082.89,348.25,1476.16,0.2,1
115.16,96.7,115.12,43.2,531.7,265.93,2030.09,1.0,0
110.49,68.84,124.32,15.82,1282.76,155.09,1307.8,0.27,1
74.08,69.44,93.48,42.47,1220.97,151.67,2206.76,0.82,0
55.82,54.77,72.97,41.9,515.15,134.82,1671.42,0.27,0
57.63,66.32,50.77,44.41,468.82,349.43,2157.46,0.2,0
54.65,99.99,66.49,48.23,1194.86,133.69,1729.99,0.42,0
62.93,99.82,75.89,38.28,506.93,121.55,2653.01,0.53,0
82.75,69.32,121.21,14.19,123.4,247.34,2620.73,0.86,0
105.6,76.93,67.46,25.8,185.22,179.76,2456.19,0.71,0
93.91,53.69,104.76,44.52,690.57,282.09,2729.93,0.35,1
124.62,100.74,76.16,45.76,1492.2,242.07,1660.21,0.67,1
114.76,109.96,100.74,25.08,1216.45,188.41,1919.6,0.8,0
102.7,107.36,125.89,18.88,872.15,289.9,1428.44,0.63,0
71.17,67.78,51.41,35.44,356.74,136.15,2580.07,0.39,0
124.75,63.96,73.3,15.64,1371.01,348.6,2369.08,0.28,1
92.19,51.35,59.08,19.74,625.98,147.51,1914.07,0.33,1
115.37,56.48,88.07,42.8,481.57,197.83,2634.41,0.85,1
53.23,66.6,117.23,34.72,1003.43,297.35,2888.49,0.71,0
80.19,75.94,74.78,29.37,197.0,231.63,2854.57,0.56,0
105.64,66.85,82.07,30.42,173.88,186.47,1729.53,0.81,0
57.51,41.47,93.6,20.19,196.65,100.23,2285.45,0.21,0
66.45,73.76,123.77,18.26,103.74,152.11,1845.17,0.23,0
97.92,106.41,65.55,44.77,568.18,225.05,2427.25,0.57,0
80.12,96.56,99.62,12.28,537.61,338.49,2222.9,0.64,0
108.92,61.96,71.83,23.13,961.86,137.98,2501.19,0.77,1
83.42,80.09,115.05,21.26,631.71,336.22,2293.1,0.29,0
128.06,98.49,79.71,25.23,1291.74,272.68,1360.04,0.58,1
50.31,52.52,52.8,24.46,1095.56,305.37,2447.14,0.52,1
50.63,46.14,99.64,42.54,1384.96,188.16,2336.24,0.34,0
54.68,96.84,57.27,39.17,251.46,120.88,1910.23,0.51,0
83.9,97.63,60.16,20.77,879.6,182.92,2538.13,0.31,0
129.37,55.02,78.25,24.86,1318.83,257.85,1842.95,0.43,1
60.74,86.16,110.93,16.83,1424.11,286.9,1995.3,0.73,1
120.35,63.31,77.68,49.63,1116.22,265.65,1373.98,0.25,1
88.61,74.43,80.79,16.55,643.5,248.08,2998.71,0.81,0
96.58,62.78,66.45,40.88,367.31,89.91,2111.04,0.67,0
66.3,88.25,60.96,48.49,694.77,312.75,2865.4,0.49,0
92.67,67.88,104.52,23.7,1242.27,76.47,2720.11,0.62,1
86.73,106.05,81.65,31.66,511.95,254.34,1994.18,0.7,0
73.14,72.84,104.32,24.85,129.33,226.88,2381.99,0.21,0
95.6,69.2,119.87,42.01,903.05,88.57,2086.74,0.32,1
61.11,61.82,112.14,36.27,849.63,325.69,1560.49,0.28,0
53.26,106.13,112.91,43.39,588.31,197.74,1829.14,0.71,0
128.6,54.56,79.73,31.84,183.88,232.55,2633.8,0.26,0
72.16,104.95,99.34,45.28,932.25,116.75,1325.18,0.81,0
