v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,rel_v_oncoming,rel_v_followed,target
54.51,107.74,79.23,49.56,962.54,220.04,2182.29,0.24,133.74,-53.23,0
96.5,86.75,78.44,39.74,1270.33,269.57,1862.45,0.92,174.94,9.75,0
67.2,89.66,83.07,12.42,552.47,215.67,2497.25,0.99,150.26999999999998,-22.459999999999994,0
118.57,65.68,65.88,41.57,887.88,274.79,2799.99,0.86,184.45,52.889999999999986,1
88.33,75.96,116.63,11.05,1018.98,271.34,2039.39,0.29,204.95999999999998,12.370000000000005,1
117.35,42.75,106.73,32.77,380.31,255.44,2051.54,0.81,224.07999999999998,74.6,0
81.08,94.61,97.94,35.1,432.24,346.39,2169.06,0.84,179.01999999999998,-13.530000000000001,0
99.27,90.15,55.85,49.94,1236.85,304.3,2752.53,0.71,155.12,9.11999999999999,0
126.89,81.73,126.92,42.7,1387.2,97.44,2335.72,0.53,253.81,45.16,1
111.54,42.49,108.88,19.16,1019.55,292.23,2212.11,0.73,220.42000000000002,69.05000000000001,1
93.42,58.72,113.52,28.57,699.68,265.28,2577.03,0.66,206.94,34.7,1
60.5,57.56,103.48,16.4,570.51,182.28,2757.94,0.67,163.98000000000002,2.9399999999999977,0
77.67,95.98,86.4,29.52,855.93,173.99,1639.4,0.31,164.07,-18.310000000000002,0
81.56,64.19,107.52,33.89,367.0,230.19,1921.08,0.55,189.07999999999998,17.370000000000005,0
78.82,101.4,126.67,22.85,452.82,191.39,1799.37,0.36,205.49,-22.580000000000013,0
83.29,56.29,87.07,28.06,232.9,135.02,2812.31,0.58,170.36,27.000000000000007,0
116.2,50.26,71.96,49.73,899.89,284.26,2958.07,0.91,188.16,65.94,1
76.03,51.57,62.27,31.47,787.6,311.69,2343.09,0.75,138.3,24.46,1
113.87,56.68,83.88,17.97,149.88,141.6,2696.84,0.27,197.75,57.190000000000005,0
127.62,80.31,76.63,21.0,1137.55,294.88,1740.16,0.88,204.25,47.31,1
54.61,78.14,59.4,10.71,861.96,163.32,2165.0,0.85,114.00999999999999,-23.53,1
56.97,73.39,64.29,48.17,304.22,121.58,1926.88,0.99,121.26,-16.42,0
124.25,42.79,80.65,36.04,748.97,85.24,1571.28,0.73,204.9,81.46000000000001,1
66.96,107.39,62.46,24.87,404.02,97.3,1722.82,0.83,129.42,-40.43000000000001,0
68.4,45.69,96.86,45.11,688.75,312.99,2875.8,0.75,165.26,22.710000000000008,0
89.11,108.35,126.55,46.2,1136.43,92.85,1956.32,0.4,215.66,-19.239999999999995,0
88.08,46.82,80.24,24.14,929.42,141.19,1470.54,0.21,168.32,41.26,1
93.34,55.23,66.55,31.8,694.21,265.77,1755.15,0.86,159.89,38.11000000000001,1
55.23,86.16,93.02,32.51,988.22,235.73,2873.1,0.51,148.25,-30.93,0
115.37,43.12,94.27,14.29,623.97,126.36,2607.85,0.72,209.64,72.25,1
121.78,103.97,101.42,10.63,426.75,95.2,2440.03,0.49,223.2,17.810000000000002,0
68.43,68.44,108.58,47.06,460.59,121.37,2506.55,0.98,177.01,-0.009999999999990905,0
119.49,87.3,115.55,31.84,428.9,212.78,2461.83,0.85,235.04,32.19,0
77.91,109.31,118.56,29.23,270.92,75.09,1431.71,0.83,196.47,-31.400000000000006,0
94.81,70.48,117.34,11.68,486.29,156.86,1843.72,0.3,212.15,24.33,0
118.65,105.28,73.03,49.44,894.96,273.27,1846.86,0.92,191.68,13.370000000000005,0
59.95,75.04,75.25,12.35,583.62,118.11,2165.31,0.24,135.2,-15.090000000000003,0
121.02,83.72,111.35,43.77,931.05,93.96,1935.98,0.37,232.37,37.3,1
103.19,96.17,76.05,18.8,301.01,209.52,2848.99,0.99,179.24,7.019999999999996,0
67.7,42.43,70.04,45.44,891.75,87.28,2584.08,0.98,137.74,25.270000000000003,1
70.02,94.1,52.34,39.02,1458.08,236.18,1572.45,0.48,122.36,-24.08,1
117.26,56.62,121.37,21.24,1335.1,309.59,2037.8,0.76,238.63,60.64000000000001,1
73.84,80.09,116.17,49.45,845.13,151.65,1868.11,0.31,190.01,-6.25,0
53.36,90.24,80.18,40.21,1236.72,179.91,1549.0,0.43,133.54000000000002,-36.879999999999995,0
66.07,63.21,121.17,43.53,796.14,210.24,1612.71,0.71,187.24,2.8599999999999923,0
77.91,58.2,123.17,17.21,530.85,188.2,2254.36,0.88,201.07999999999998,19.709999999999994,0
52.75,47.93,84.2,49.04,1282.17,118.61,2063.18,0.99,136.95,4.82,0
85.24,45.09,64.37,29.37,588.18,138.18,1670.3,0.88,149.61,40.14999999999999,1
128.79,88.44,111.92,14.52,502.3,106.2,2354.39,0.21,240.70999999999998,40.349999999999994,1
80.65,100.79,78.79,23.98,1089.37,297.83,2832.84,0.34,159.44,-20.14,0
62.69,77.82,91.47,19.16,351.34,158.1,1804.09,0.78,154.16,-15.129999999999995,0
102.7,103.55,53.0,45.06,453.75,252.16,2612.78,0.95,155.7,-0.8499999999999943,0
61.8,91.91,108.31,47.16,698.38,333.34,1577.21,0.37,170.11,-30.11,0
104.15,78.18,122.76,48.86,833.17,251.87,1718.33,0.2,226.91000000000003,25.97,0
118.32,75.29,50.03,45.33,1339.4,214.02,2397.63,0.98,168.35,43.02999999999999,1
100.93,101.31,77.35,18.8,1092.77,174.78,2025.17,0.71,178.28,-0.37999999999999545,0
83.74,83.8,125.66,25.08,1496.33,235.47,2824.69,0.31,209.39999999999998,-0.060000000000002274,0
63.79,78.69,70.16,23.72,713.8,306.82,1319.65,0.98,133.95,-14.899999999999999,0
89.33,102.24,69.8,36.96,1023.62,269.12,2342.08,0.35,159.13,-12.909999999999997,0
86.3,43.08,83.9,45.73,343.32,79.84,2064.04,0.21,170.2,43.22,0
78.44,101.66,56.37,11.01,300.48,274.93,2546.85,0.44,134.81,-23.22,0
78.13,102.35,94.83,44.94,280.86,304.86,2002.94,0.42,172.95999999999998,-24.22,0
84.43,78.48,128.48,25.07,1429.72,341.59,2911.95,0.22,212.91,5.950000000000003,0
85.98,94.38,110.52,35.66,643.71,195.56,2934.05,0.44,196.5,-8.399999999999991,0
119.82,55.98,73.61,27.18,449.85,243.85,2634.28,0.2,193.43,63.839999999999996,1
129.2,101.94,115.44,16.9,1327.84,193.93,1955.46,0.8,244.64,27.25999999999999,1
123.46,100.47,105.19,40.31,374.6,202.4,2948.08,1.0,228.64999999999998,22.989999999999995,0
81.14,100.06,76.33,19.29,160.98,276.82,2801.36,0.89,157.47,-18.92,0
93.3,61.4,90.12,39.1,758.76,118.3,2223.6,0.34,183.42000000000002,31.9,1
93.73,67.11,96.18,29.52,1113.59,101.93,2655.07,0.69,189.91000000000003,26.620000000000005,1
58.25,44.71,104.74,37.48,1141.23,246.28,2656.51,0.62,162.99,13.54,1
75.89,107.44,59.01,22.86,1254.91,343.23,1373.9,0.87,134.9,-31.549999999999997,1
50.4,56.58,58.05,22.94,585.09,149.1,1313.8,0.69,108.44999999999999,-6.18,0
87.97,87.9,67.35,16.12,582.82,321.38,1761.58,0.4,155.32,0.06999999999999318,0
124.11,94.31,70.18,35.11,338.15,333.84,1996.88,0.61,194.29000000000002,29.799999999999997,0
126.47,56.91,128.87,36.95,156.2,82.24,1371.43,0.62,255.34,69.56,0
123.06,109.68,53.94,10.17,739.12,273.19,1895.37,0.65,177.0,13.379999999999995,1
106.63,77.01,52.49,25.46,368.38,326.4,1632.71,0.61,159.12,29.61999999999999,0
92.64,80.43,129.06,45.0,1129.16,308.64,1390.87,0.4,221.7,12.209999999999994,0
129.01,97.82,106.53,30.84,703.0,229.67,2451.64,0.43,235.54,31.189999999999998,1
71.22,51.6,58.46,45.98,1198.68,76.63,1592.68,0.4,129.68,19.619999999999997,1
100.07,83.36,62.05,32.33,1275.47,312.38,2167.67,0.54,162.12,16.709999999999994,1
112.81,66.17,71.02,25.28,184.63,317.33,2807.79,0.85,183.82999999999998,46.64,0
60.16,107.76,119.45,47.95,458.99,164.6,2718.77,0.85,179.61,-47.60000000000001,0
115.9,43.85,55.2,47.81,1481.67,213.64,1714.74,0.3,171.10000000000002,72.05000000000001,1
66.01,60.74,128.26,49.13,407.91,164.55,1556.93,0.33,194.26999999999998,5.270000000000003,0
61.17,45.09,51.84,46.32,647.87,157.67,2073.82,0.24,113.01,16.08,0
100.91,92.39,107.81,41.68,466.77,90.86,2286.33,0.25,208.72,8.519999999999996,0
119.89,65.72,58.15,49.31,1373.1,314.7,2616.18,0.83,178.04,54.17,1
91.01,93.33,106.69,31.94,217.75,92.07,2413.25,0.46,197.7,-2.319999999999993,0
126.03,42.22,83.95,13.99,416.78,169.4,2615.73,0.79,209.98000000000002,83.81,1
53.36,88.39,125.53,11.03,786.64,236.52,1744.1,0.7,178.89,-35.03,0
73.79,56.84,115.34,11.14,1313.62,266.5,2823.94,0.54,189.13,16.950000000000003,1
65.97,106.11,119.98,32.57,1148.76,158.66,2070.14,0.52,185.95,-40.14,0
107.31,51.5,124.95,26.34,1450.84,114.44,2573.31,0.56,232.26,55.81,1
98.92,91.72,75.35,20.58,1437.58,298.03,2945.24,0.87,174.26999999999998,7.200000000000003,1
84.96,75.2,84.98,28.81,394.96,325.14,2525.59,0.35,169.94,9.759999999999991,0
60.95,86.32,60.92,23.24,839.07,140.32,1396.63,0.95,121.87,-25.36999999999999,0
106.2,91.41,54.29,24.99,190.53,292.67,2941.33,0.53,160.49,14.790000000000006,0
77.4,48.8,112.85,44.47,1439.1,191.37,2867.22,0.35,190.25,28.60000000000001,1
129.59,54.8,103.45,35.66,1396.51,151.35,2781.19,0.63,233.04000000000002,74.79,1
118.94,86.07,96.25,46.43,918.91,315.47,1458.61,0.58,215.19,32.870000000000005,1
108.81,42.36,86.77,31.39,738.55,334.0,1943.2,0.64,195.57999999999998,66.45,1
58.78,72.25,121.35,23.56,357.53,217.8,2402.96,0.21,180.13,-13.469999999999999,0
126.48,74.44,127.78,23.64,833.76,96.1,2126.17,0.82,254.26,52.040000000000006,1
75.97,54.71,82.29,11.98,1193.31,180.12,1694.95,0.73,158.26,21.259999999999998,1
78.95,58.03,52.63,15.8,692.93,266.76,1491.71,0.39,131.58,20.92,1
57.73,85.2,122.09,18.33,1349.91,230.83,2466.6,0.75,179.82,-27.470000000000006,1
114.65,46.4,93.59,28.44,1248.08,77.33,2183.72,0.26,208.24,68.25,1
84.6,45.14,110.06,27.72,1096.67,90.28,2093.24,0.77,194.66,39.459999999999994,1
95.96,66.08,97.69,15.53,1077.53,328.58,1317.35,0.52,193.64999999999998,29.879999999999995,1
59.65,55.31,91.86,36.15,1248.95,147.76,1852.75,0.24,151.51,4.339999999999996,0
118.46,77.19,122.06,13.37,824.71,212.57,2087.65,0.25,240.51999999999998,41.269999999999996,1
82.41,108.29,81.45,21.04,357.38,329.98,2510.59,0.41,163.86,-25.88000000000001,0
71.94,84.87,58.8,41.62,1102.53,323.33,2140.94,0.49,130.74,-12.930000000000007,0
93.56,109.16,103.41,16.51,572.86,110.72,2519.38,0.83,196.97,-15.599999999999994,0
118.81,83.64,86.08,24.73,365.57,98.31,1405.44,0.63,204.89,35.17,0
93.2,109.69,88.08,12.59,1127.91,152.6,1931.1,0.71,181.28,-16.489999999999995,0
52.53,45.64,60.32,46.45,823.52,189.26,2596.11,0.43,112.85,6.890000000000001,0
79.09,76.5,100.99,29.25,243.62,149.07,1687.09,0.33,180.07999999999998,2.5900000000000034,0
100.67,53.95,71.58,23.04,1493.85,134.59,1721.42,0.21,172.25,46.72,1
87.78,52.89,84.7,44.33,1278.35,209.97,2548.35,0.52,172.48000000000002,34.89,1
65.75,97.38,108.58,33.16,853.4,248.67,2627.38,0.56,174.32999999999998,-31.629999999999995,0
78.26,103.66,128.91,12.67,1452.26,302.73,2126.55,0.61,207.17000000000002,-25.39999999999999,1
65.05,101.8,67.42,17.17,287.93,187.04,2399.84,0.96,132.47,-36.75,0
128.59,59.67,118.7,33.2,1154.48,298.6,2159.92,0.91,247.29000000000002,68.92,1
103.77,105.54,109.47,47.31,119.12,143.05,2513.62,0.65,213.24,-1.7700000000000102,0
91.53,81.95,93.43,11.49,416.38,158.06,1581.44,0.54,184.96,9.579999999999998,0
106.45,84.91,90.34,30.13,1442.61,132.17,1320.57,0.5,196.79000000000002,21.540000000000006,1
54.56,97.1,122.68,20.29,658.37,268.46,2053.64,0.8,177.24,-42.53999999999999,0
126.0,55.84,109.06,49.14,1422.28,94.2,2749.77,0.47,235.06,70.16,1
68.58,40.48,88.17,20.61,1352.59,204.69,1343.37,0.43,156.75,28.1,1
123.67,80.92,63.03,49.37,913.07,264.89,2920.57,0.89,186.7,42.75,1
73.6,78.07,68.67,40.34,1023.44,327.47,1850.33,0.38,142.26999999999998,-4.469999999999999,0
77.86,100.35,83.62,42.99,282.27,199.62,2161.97,0.89,161.48000000000002,-22.489999999999995,0
85.87,100.74,107.01,44.19,244.81,95.7,2990.53,0.6,192.88,-14.86999999999999,0
121.74,43.47,114.62,37.92,231.99,263.38,2985.15,0.68,236.36,78.27,0
90.12,97.5,102.22,23.45,647.05,208.65,2441.61,0.22,192.34,-7.3799999999999955,0
58.12,100.11,70.68,30.04,1357.51,293.78,2272.19,0.76,128.8,-41.99,1
77.67,66.04,106.33,20.16,837.37,345.0,2041.45,0.42,184.0,11.629999999999995,0
59.72,106.34,116.57,33.5,1078.58,296.76,1567.98,0.88,176.29,-46.620000000000005,0
56.73,89.52,111.97,21.9,452.94,197.46,2557.65,0.46,168.7,-32.79,0
79.64,55.27,88.81,25.59,1416.89,296.51,2046.46,0.88,168.45,24.369999999999997,1
102.54,44.34,108.37,32.4,494.24,145.53,1414.01,0.53,210.91000000000003,58.2,1
122.49,46.96,89.59,31.29,449.09,325.97,2708.54,0.83,212.07999999999998,75.53,1
82.57,58.02,81.05,31.93,893.33,310.67,2840.91,0.99,163.62,24.54999999999999,1
121.97,54.87,129.57,37.52,447.95,289.28,2829.74,0.99,251.54,67.1,0
94.9,81.42,71.46,37.83,313.93,218.87,2578.48,0.36,166.36,13.480000000000004,0
68.13,103.65,96.42,36.45,761.44,263.09,2228.21,0.42,164.55,-35.52000000000001,0
117.37,47.07,64.95,36.87,665.63,308.23,2924.32,0.29,182.32,70.30000000000001,1
70.76,104.11,107.33,17.32,1043.37,274.06,1835.84,0.78,178.09,-33.349999999999994,0
53.66,83.34,115.02,19.08,882.15,348.37,2462.24,0.38,168.68,-29.680000000000007,0
81.05,95.74,55.19,30.8,1184.76,318.96,1320.69,0.65,136.24,-14.689999999999998,0
119.46,78.83,97.77,16.16,1276.51,322.58,1881.64,0.62,217.23,40.629999999999995,1
105.7,109.19,116.89,23.79,1043.52,225.71,1981.11,0.77,222.59,-3.489999999999995,0
125.22,97.53,125.6,44.17,303.41,184.55,1564.77,0.25,250.82,27.689999999999998,0
111.0,81.73,128.01,35.36,978.68,248.8,2364.01,1.0,239.01,29.269999999999996,1
99.43,80.49,84.97,48.1,934.63,118.47,2359.54,0.54,184.4,18.940000000000012,0
73.11,70.24,90.92,46.78,698.78,204.7,2492.33,0.24,164.03,2.8700000000000045,0
81.91,59.99,125.71,27.27,1401.98,176.48,1301.7,0.7,207.62,21.919999999999995,1
110.7,56.31,95.24,10.83,680.57,157.09,2824.37,0.54,205.94,54.39,1
71.98,90.47,71.06,14.41,1315.85,302.9,1475.47,0.46,143.04000000000002,-18.489999999999995,1
83.75,50.0,118.62,24.25,1329.12,321.89,1518.57,0.64,202.37,33.75,1
99.11,103.37,123.94,10.35,218.66,243.6,1422.89,0.96,223.05,-4.260000000000005,0
78.05,80.39,72.68,13.95,666.32,246.21,1703.23,0.78,150.73000000000002,-2.3400000000000034,0
58.55,76.27,54.9,34.5,1323.35,198.92,2271.91,0.37,113.44999999999999,-17.72,1
75.12,87.69,74.69,10.31,865.23,347.23,1418.01,0.29,149.81,-12.569999999999993,0
64.93,40.96,129.13,49.44,1222.89,320.96,2855.74,0.84,194.06,23.970000000000006,1
93.74,85.19,106.44,42.95,1041.01,213.86,1683.97,0.61,200.18,8.549999999999997,0
92.64,74.03,122.15,15.6,556.5,138.84,1335.3,0.82,214.79000000000002,18.61,0
122.77,107.67,128.28,38.71,1297.88,238.5,1948.74,0.28,251.05,15.099999999999994,0
98.46,102.69,66.74,33.61,140.65,259.74,2024.99,0.38,165.2,-4.230000000000004,0
59.37,81.09,97.26,43.15,1004.28,153.5,1526.25,0.53,156.63,-21.720000000000006,0
124.16,96.84,51.91,20.62,1063.6,301.23,1686.28,0.29,176.07,27.319999999999993,1
57.63,44.95,76.32,47.44,1069.42,123.57,1779.15,0.74,133.95,12.68,1
121.22,69.63,107.18,24.53,1210.06,263.96,2071.37,0.29,228.4,51.59,1
51.95,79.5,51.63,10.04,884.73,116.72,1993.88,0.33,103.58000000000001,-27.549999999999997,1
83.76,55.91,60.61,27.15,1206.15,137.14,1816.61,0.21,144.37,27.85000000000001,1
61.26,107.91,89.97,35.66,1261.23,280.14,2886.03,0.3,151.23,-46.65,0
86.62,80.65,67.1,42.59,864.79,348.58,2482.57,0.43,153.72,5.969999999999999,0
121.41,73.88,54.19,25.66,934.72,110.92,2046.02,0.72,175.6,47.53,1
96.44,89.28,125.6,49.44,621.31,162.59,2362.54,0.78,222.04,7.159999999999997,0
114.28,101.54,100.28,45.06,387.88,255.28,2595.47,0.51,214.56,12.739999999999995,0
60.68,78.55,85.09,22.0,1443.91,156.02,1877.27,0.28,145.77,-17.869999999999997,1
111.67,96.4,92.93,34.13,816.08,314.29,2698.12,0.54,204.60000000000002,15.269999999999996,0
52.17,78.99,111.5,38.83,865.12,95.16,1805.8,0.97,163.67000000000002,-26.819999999999993,0
114.23,64.56,88.58,35.45,305.59,93.84,2921.64,0.2,202.81,49.67,0
56.47,43.3,109.95,45.0,622.57,244.99,2483.02,0.48,166.42000000000002,13.170000000000002,0
122.06,55.43,128.79,41.45,149.77,90.95,2552.87,0.55,250.85,66.63,0
107.78,92.67,86.85,38.68,1023.89,85.27,1820.38,0.96,194.63,15.11,0
101.41,64.99,103.55,26.14,211.67,119.76,2613.84,0.37,204.95999999999998,36.42,0
110.88,98.82,86.56,34.95,672.58,122.87,1896.93,0.63,197.44,12.060000000000002,0
111.76,70.04,88.88,42.77,888.17,326.95,2001.86,0.69,200.64,41.72,1
107.78,79.66,86.27,49.81,1394.2,251.75,2625.13,0.62,194.05,28.120000000000005,1
105.37,55.37,122.24,37.75,1426.12,277.28,1757.39,0.77,227.61,50.00000000000001,1
92.61,104.45,122.55,47.45,1110.67,230.48,2366.61,0.21,215.16,-11.840000000000003,0
121.54,58.84,72.49,28.96,1414.91,287.89,2478.77,0.69,194.03,62.7,1
125.32,105.73,86.44,21.39,952.16,306.86,1848.82,0.56,211.76,19.58999999999999,1
70.52,90.83,91.95,43.25,190.12,256.89,1672.02,0.21,162.47,-20.310000000000002,0
60.95,67.62,122.93,47.87,1314.67,272.23,1740.95,0.79,183.88,-6.670000000000002,0
121.59,105.86,92.13,21.25,743.42,326.5,2227.09,0.7,213.72,15.730000000000004,0
92.87,75.04,85.23,31.01,156.61,276.65,2446.16,0.46,178.10000000000002,17.83,0
50.97,84.44,71.08,13.88,1231.92,323.09,1882.32,0.43,122.05,-33.47,1
119.84,93.21,116.5,17.05,1426.71,204.87,1410.48,0.58,236.34,26.63000000000001,1
115.7,45.78,60.08,27.7,675.18,226.23,1508.1,0.85,175.78,69.92,1
111.18,108.3,117.03,19.73,1212.09,210.14,1947.1,0.58,228.21,2.8800000000000097,0
55.55,92.59,75.61,26.15,125.81,134.16,2997.03,0.67,131.16,-37.040000000000006,0
126.11,109.95,57.02,27.19,222.26,141.66,1671.93,0.33,183.13,16.159999999999997,0
116.34,45.83,99.82,46.07,1258.01,167.08,1866.64,0.56,216.16,70.51,1
108.13,67.56,80.36,43.46,644.31,266.02,2716.35,0.6,188.49,40.56999999999999,1
121.37,56.43,69.92,27.35,1175.55,253.4,1341.53,0.93,191.29000000000002,64.94,1
95.6,67.43,116.9,40.99,846.91,295.04,2601.97,0.61,212.5,28.169999999999987,1
74.44,78.42,103.55,31.55,651.79,76.63,2767.14,0.45,177.99,-3.980000000000004,0
73.37,87.98,118.49,29.4,1296.88,98.02,2515.89,0.62,191.86,-14.61,0
82.33,64.88,91.02,15.29,567.38,178.95,1879.51,0.68,173.35,17.450000000000003,0
90.83,89.53,105.04,25.26,423.61,224.93,2408.58,0.37,195.87,1.2999999999999972,0
110.82,40.72,57.88,17.52,321.53,96.48,2702.22,0.82,168.7,70.1,1
102.18,94.6,97.11,14.55,601.41,174.68,2995.49,0.84,199.29000000000002,7.5800000000000125,0
50.63,105.53,103.71,14.47,1337.87,298.69,1447.86,0.41,154.34,-54.9,1
70.08,104.58,127.84,41.01,288.82,236.64,1376.94,0.91,197.92000000000002,-34.5,0
114.51,75.17,125.89,44.45,820.06,321.04,2567.54,0.47,240.4,39.34,1
79.42,80.59,61.5,22.38,359.8,262.67,1924.12,0.43,140.92000000000002,-1.1700000000000017,0
120.29,85.49,107.6,41.19,1117.44,103.6,1621.7,0.48,227.89,34.80000000000001,1
54.16,92.86,71.98,15.12,851.0,181.11,2995.15,0.59,126.14,-38.7,0
97.27,68.68,61.37,21.43,607.21,291.18,1797.78,0.67,158.64,28.58999999999999,1
87.86,93.66,119.5,23.31,1071.09,331.34,1536.21,0.93,207.36,-5.799999999999997,0
124.98,84.27,123.78,29.79,1288.79,263.04,2622.42,0.5,248.76,40.71000000000001,1
90.21,86.65,88.99,26.29,120.87,284.46,1855.83,0.82,179.2,3.559999999999988,0
129.44,96.2,123.97,42.61,589.23,97.68,2279.52,0.61,253.41,33.239999999999995,0
88.68,96.83,53.73,26.38,1049.95,217.09,1632.54,0.91,142.41,-8.149999999999991,0
116.31,65.23,62.18,36.89,456.66,315.82,1303.54,0.97,178.49,51.08,1
121.09,65.36,111.47,20.03,159.46,176.45,1682.04,0.99,232.56,55.730000000000004,0
98.95,60.0,83.44,20.9,660.31,149.91,2109.16,0.47,182.39,38.95,1
127.88,41.8,60.49,38.7,1494.39,270.28,1601.26,0.29,188.37,86.08,1
113.83,81.56,119.72,29.49,700.56,191.7,1797.09,0.74,233.55,32.269999999999996,1
81.32,93.19,59.1,34.37,1395.46,338.36,2781.47,0.54,140.42,-11.870000000000005,0
83.52,40.43,112.81,26.14,740.68,78.85,2948.2,0.61,196.32999999999998,43.089999999999996,1
103.54,88.8,50.85,45.88,771.98,192.32,2701.05,0.92,154.39000000000001,14.740000000000009,0
114.32,76.77,50.76,45.99,1492.66,293.58,2763.36,0.76,165.07999999999998,37.55,1
74.83,69.04,103.6,36.76,1035.53,328.96,1594.71,0.33,178.43,5.789999999999992,0
105.58,54.78,69.26,23.01,825.77,183.21,1325.68,0.51,174.84,50.8,1
56.42,90.72,69.71,25.52,916.02,129.39,2074.31,0.73,126.13,-34.3,0
70.74,48.64,123.74,47.5,939.56,142.17,1334.27,0.85,194.48,22.099999999999994,1
90.25,55.04,50.59,14.5,1018.61,78.34,1755.0,0.35,140.84,35.21,1
67.64,40.96,116.85,33.56,329.76,210.79,2424.29,0.67,184.49,26.68,0
55.22,47.43,61.35,23.18,1220.87,251.78,2162.26,0.83,116.57,7.789999999999999,1
68.7,106.94,76.92,39.93,419.79,130.33,2472.0,0.67,145.62,-38.239999999999995,0
61.14,55.22,61.33,14.03,620.2,220.07,2358.79,0.46,122.47,5.920000000000002,0
126.81,97.12,129.36,49.73,296.85,137.24,1779.59,0.68,256.17,29.689999999999998,0
80.43,59.79,55.27,47.65,891.02,292.39,2920.22,0.26,135.70000000000002,20.640000000000008,1
72.09,102.36,69.99,16.68,983.49,205.67,1548.46,0.7,142.07999999999998,-30.269999999999996,0
102.13,41.47,77.08,41.98,1045.45,271.49,2535.0,0.32,179.20999999999998,60.66,1
110.34,83.01,59.88,28.63,278.63,183.77,1382.45,0.28,170.22,27.33,0
127.36,40.98,105.72,33.57,733.82,206.82,1433.47,0.48,233.07999999999998,86.38,1
54.09,75.73,87.17,11.11,313.37,149.17,2335.41,0.53,141.26,-21.64,0
128.28,94.03,50.93,17.85,245.29,173.72,2162.71,0.37,179.21,34.25,0
99.67,42.82,60.13,22.99,229.61,249.36,2907.76,0.45,159.8,56.85,0
78.88,74.48,124.28,14.98,636.91,332.89,2744.66,0.39,203.16,4.3999999999999915,0
128.92,75.09,85.35,20.2,944.61,105.15,2903.75,0.47,214.26999999999998,53.829999999999984,1
65.21,51.46,88.13,25.8,1122.78,287.41,2324.45,0.7,153.33999999999997,13.749999999999993,1
109.86,52.26,108.04,17.62,982.59,194.71,1673.97,0.58,217.9,57.6,1
58.43,97.36,84.0,42.84,1175.77,218.73,1896.62,0.56,142.43,-38.93,0
59.97,55.86,51.03,20.07,516.9,242.28,1728.81,0.47,111.0,4.109999999999999,0
76.79,88.37,56.92,40.74,176.17,180.64,1527.24,0.36,133.71,-11.579999999999998,0
62.31,80.38,83.27,16.7,343.1,118.6,2362.16,0.34,145.57999999999998,-18.069999999999993,0
115.38,101.26,79.01,12.14,990.88,142.01,1873.83,0.61,194.39,14.11999999999999,1
68.69,87.35,84.59,42.29,1307.33,232.27,2057.9,0.89,153.28,-18.659999999999997,0
69.52,102.36,100.26,47.09,779.69,88.12,2126.69,0.96,169.78,-32.84,0
53.62,99.68,90.68,34.95,1209.98,202.92,2697.26,0.68,144.3,-46.06000000000001,0
62.81,47.69,58.37,30.55,454.91,223.34,2326.46,1.0,121.18,15.120000000000005,0
96.41,70.99,105.62,15.21,159.97,92.06,1452.28,0.44,202.03,25.42,0
86.68,68.78,50.92,31.2,239.25,343.34,2231.45,0.83,137.60000000000002,17.900000000000006,0
58.33,55.43,87.24,47.45,783.99,124.63,1864.7,0.7,145.57,2.8999999999999986,0
69.35,105.0,91.05,41.38,927.38,174.66,2762.62,0.92,160.39999999999998,-35.650000000000006,0
66.41,86.32,51.55,44.52,567.9,138.42,1954.3,0.79,117.96,-19.909999999999997,0
86.18,63.48,56.87,26.73,1330.59,275.36,1614.1,0.65,143.05,22.70000000000001,1
101.49,52.4,129.15,31.28,244.62,213.13,2953.99,0.39,230.64,49.089999999999996,0
129.01,67.43,114.47,39.16,992.23,167.16,2526.16,0.76,243.48,61.579999999999984,1
89.54,83.65,75.67,44.5,297.04,177.1,2139.32,0.98,165.21,5.890000000000001,0
53.33,60.86,108.17,16.93,1327.08,167.39,2331.66,0.88,161.5,-7.530000000000001,1
104.29,40.99,114.89,47.85,310.48,195.94,1954.67,0.49,219.18,63.300000000000004,0
128.07,96.68,55.44,17.99,1022.78,324.15,1681.39,0.66,183.51,31.389999999999986,1
57.77,102.7,67.24,15.19,1252.83,251.48,1819.79,0.98,125.00999999999999,-44.93,1
126.97,52.55,114.92,42.53,514.31,302.73,1935.8,0.41,241.89,74.42,1
108.58,50.77,111.34,34.29,616.15,83.06,1435.14,0.84,219.92000000000002,57.809999999999995,1
91.52,61.66,98.46,23.39,523.51,240.16,1942.98,0.59,189.98,29.86,1
125.19,103.64,94.63,14.26,291.9,302.11,2240.92,0.65,219.82,21.549999999999997,0
111.41,48.83,79.72,45.59,766.11,127.94,2524.54,0.61,191.13,62.58,1
104.66,91.16,59.3,49.75,363.75,187.37,1752.35,0.8,163.95999999999998,13.5,0
119.87,82.36,110.84,12.89,1114.48,345.33,2734.9,0.29,230.71,37.510000000000005,1
97.61,50.97,102.66,32.83,367.11,154.17,2910.48,0.36,200.26999999999998,46.64,0
98.83,53.91,59.54,40.35,665.97,248.57,1664.32,0.67,158.37,44.92,1
74.58,103.91,93.81,12.84,494.86,262.05,1795.49,0.77,168.39,-29.33,0
84.44,100.76,126.74,36.1,222.41,316.62,1762.83,0.78,211.18,-16.320000000000007,0
